genres,app_name,date,price,item_id
"['Adventure', 'Indie']",Kathy Rain,2016,14.99,370910
"['Action', 'Indie']",Fleeting Ages,2016,1.99,373880
"['Adventure', 'Indie']",The Grandfather,2016,0.99,433750
"['Casual', 'Indie']",Fragments of Him,2016,9.99,428540
"['Casual', 'Simulation']",Rocksmith® 2014 – Rise Against Song Pack II,2016,11.99,436617
"['Casual', 'Simulation']",Rocksmith® 2014 – Rise Against - “Re-Education (Through Labor)”,2016,2.99,436612
"['Casual', 'Simulation']",Rocksmith® 2014 – Rise Against - “Audience of One”,2016,2.99,436614
"['Casual', 'Simulation']",Rocksmith® 2014 – Rise Against - “Help Is On The Way”,2016,2.99,436613
"['Casual', 'Simulation']",Rocksmith® 2014 – Rise Against - “Paper Wings”,2016,2.99,436616
"['Casual', 'Simulation']",Rocksmith® 2014 – Rise Against - “Ready to Fall”,2016,2.99,436615
"['Indie', 'Simulation', 'Sports', 'Strategy']",Jack Nicklaus Perfect Golf,2016,34.99,288140
"['Action', 'Adventure']",LEGO® MARVEL's Avengers DLC -Classic Black Panther Pack,2016,2.99,449390
"['Action', 'Indie']",Share,2016,4.99,448020
['Action'],Battleborn,2016,Free to Play,394230
['Action'],Shadow Complex Remastered,2016,14.99,385560
"['Indie', 'Simulation', 'Strategy']",Influent DLC - हिन्दी [Learn Hindi],2016,4.99,435519
"['Education', 'Software Training']",Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,2016,19.99,452950
"['Indie', 'Simulation', 'Early Access']",Parkitect,2016,19.99,453090
"['Action', 'Indie']",UTOPIA 9 - A Volatile Vacation,2016,11.99,405000
"['Action', 'Adventure', 'Indie', 'Strategy']",Planet R-12,2016,4.99,408110
"['Casual', 'Indie']",Hyposphere,2016,2.99,461880
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: The Crypt of the Sun Lord,2016,6.99,468520
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Devil of Dark Wood,2016,6.99,468610
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Tarin's Crown,2016,5.99,471310
"['Action', 'Casual', 'Indie']",Galaxy Cannon Rider,2016,9.99,461580
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",StarBreak,2016,Free to Play,420790
"['Casual', 'Free to Play', 'RPG']",Legionwood 1: Tale of the Two Swords,2016,Free,461820
"['Casual', 'Simulation']",Rocksmith® 2014 – Of Monsters and Men - “Little Talks”,2016,2.99,436619
"['Casual', 'Simulation']",Rocksmith® 2014 – Variety Song Pack I,2016,9.99,436622
"['Simulation', 'Strategy']",TransOcean 2: Rivals,2016,24.99,350110
"['Action', 'Adventure']","LEGO® MARVEL's Avengers DLC - All-New, All-Different Doctor Strange Pack",2016,2.99,449391
"['Adventure', 'Indie', 'Strategy']",March of the Living - Soundtrack,2016,1.99,470230
"['Action', 'Casual', 'Indie']",Assassins vs Pirates,2016,7.99,425150
"['Casual', 'Simulation']",Rocksmith® 2014 – The Presidents of the United States of America - “Peaches”,2016,2.99,436618
"['Casual', 'Simulation']",Rocksmith® 2014 – Nazareth - “Hair of the Dog”,2016,2.99,436621
"['Casual', 'Simulation']",Rocksmith® 2014 – Arch Enemy - “Nemesis”,2016,2.99,436620
"['Action', 'Adventure', 'Indie']",Dungeon of Zolthan,2016,0.99,463220
"['Action', 'Indie']",I and Me Original Soundtrack,2016,Free To Play,471450
"['Adventure', 'Indie']",OddPlanet,2016,6.99,465930
"['Action', 'Casual', 'Indie']",Super Mega Neo Pug,2016,0.99,469730
['Adventure'],Blues and Bullets - Episode 2,2015,4.99,384380
"['Action', 'Indie', 'Racing', 'Early Access']",SUPER IMPOSSIBLE ROAD,2016,12.99,444670
"['Adventure', 'Indie', 'RPG']",The Deed: Dynasty,2016,2.99,460960
"['Indie', 'RPG']",GOD's DEATH,2016,3.99,466580
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Shadow Fade,2016,4.99,471240
"['Adventure', 'Casual', 'Indie']",Impossible Geometry,2016,1.99,406670
"['Casual', 'Indie', 'Racing']",Riff Racer - Race Your Music!,2016,9.99,351990
['Simulation'],Train Simulator: Clear Creek Narrow Gauge Route Add-On,2016,39.99,325976
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Off-road tracks 3,2016,9.99,453060
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Neon Space,2016,0.99,468490
"['Adventure', 'Indie']",Grimsfield,2016,3.99,447000
"['Action', 'Indie']",Rocket Fist,2016,4.99,413500
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU - Ogrest Anime Pack,2016,19.99,451110
['RPG'],FINAL FANTASY X/X-2 HD Remaster,2016,29.99,359870
"['Casual', 'Simulation', 'Strategy']",New Yankee in Santa's Service,2016,4.99,462580
"['Action', 'Indie']",Neon Drive,2016,9.99,433910
"['Adventure', 'Casual']",Princess Isabella: The Rise of an Heir,2016,9.99,466490
"['Action', 'RPG']",PAYDAY 2: Sydney Character Pack,2016,,468410
"['Action', 'Indie']",Insincere,2016,3.99,467000
"['Action', 'Adventure', 'Casual', 'Indie']",Mini's Magic World,2016,6.99,449420
['Strategy'],XCOM 2: Alien Hunters,2016,9.99,433090
"['Action', 'Adventure', 'Casual', 'Indie']",Mini's Magic World - Soundtrack,2016,2.99,470770
"['Action', 'Adventure', 'RPG']",Goliath - Original Soundtrack,2016,4.99,433200
"['Action', 'Adventure', 'Indie', 'RPG']",Goliath,2016,11.99,363520
['Indie'],Summit Kragg Promo,2016,1.99,456600
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation']",Madness Cubed,2016,2.99,453270
"['Action', 'Adventure', 'RPG']",FIVE: Guardians of David Comics,2016,Free,466380
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Spellweaver - Vampire Overlord Deck,2016,4.99,464330
['Adventure'],The House in Fata Morgana,2016,24.99,303310
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Spellweaver - Soldier Reverence Deck,2016,4.99,465230
['Adventure'],The House in Fata Morgana Original Soundtrack,2013,11.99,458790
"['Action', 'Adventure', 'Indie', 'RPG']",Sins Of The Demon RPG,2016,1.99,461640
"['Casual', 'Indie', 'Strategy']",Autumn,2014,2.99,473520
"['Action', 'Adventure', 'Casual', 'Indie']",Gal-X-E,2016,1.99,473510
"['Action', 'Casual', 'Indie']",SMASHING THE BATTLE,2016,11.99,467930
"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",Forge of Gods: Spring Rush Pack,2016,24.99,462660
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",Race & Destroy,2016,1.99,466210
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",The Official AppGameKit Tier 2 Starter's Guide,2016,14.99,473430
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Call of Cthulhu: Secrets of San Francisco,2016,13.99,471250
"['Casual', 'Indie']",Evo Explores,2016,3.99,467210
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",The Center - ARK Expansion Map,2016,Free,473850
"['Action', 'Adventure']",Homefront®: The Revolution,2016,29.99,223100
"['Action', 'Indie', 'RPG']",Salt and Sanctuary,2016,17.99,283640
"['Indie', 'RPG', 'Strategy']",Overfall,2016,14.99,402310
"['Action', 'Adventure']",Homefront®: The Revolution - Expansion Pass,2016,14.99,445990
"['Action', 'Adventure']",LEGO® MARVEL's Avengers DLC - Marvel’s Agents of S.H.I.E.L.D. Pack,2016,2.99,449392
"['Casual', 'Free to Play', 'Indie', 'Simulation']",AdVenture Capitalist - Savvy Investor Bundle,2016,9.99,471650
"['Action', 'Casual', 'Indie', 'Strategy']",Cosmic Dust & Rust,2016,0.99,473560
"['Casual', 'Indie', 'Early Access']",TribeQuest: Red Killer,2016,0.99,388830
['Action'],SHOCK TROOPERS,2016,7.99,366270
"['Casual', 'Indie', 'Simulation', 'Strategy']",Romopolis,2009,3.99,471170
"['Indie', 'Strategy']",Duskers,2016,19.99,254320
"['Adventure', 'Strategy']",htoL#NiQ: The Firefly Diary / htoL#NiQ-ホタルノニッキ-,2016,9.99,368640
"['Adventure', 'Indie', 'RPG', 'Simulation']",Shoppe Keep - Original Soundtrack,2016,4.99,473090
['Strategy'],Sengoku Jidai – Genko MP skirmishes,2016,1.99,461935
"['Action', 'Indie']",Arkshot,2016,4.99,468800
"['Action', 'Indie', 'Strategy']",Retool OST,2016,3.99,463610
['Strategy'],Wargame Red Dragon - Nation Pack: Netherlands,2016,5.99,443730
"['Action', 'Indie', 'Strategy']",Retool,2016,7.99,463440
"['Casual', 'Free to Play', 'Strategy']",Bitardia Cards: Memes of 2ch,2016,Free to Play,448310
"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Elite Dangerous: Commander Pack,2016,11.99,475180
"['Action', 'Adventure', 'Indie', 'Simulation']",GiAnt - A GiAnt Soundtrack,2016,2.99,472630
"['Indie', 'Strategy']",One Troll Army: Costume Sets,2016,1.99,453620
"['Action', 'Adventure', 'Indie']",Systematic Immunity,2016,6.99,395100
"['Action', 'Adventure', 'Indie', 'Racing', 'Sports', 'Strategy']",GROOVY,2016,3.99,372490
"['Action', 'Adventure', 'Indie']",Systematic Immunity OST,2016,0.99,477830
"['Adventure', 'Indie']",The Grandfather - Short Film and Desktop Wallpapers,2016,Free,466960
['Simulation'],FSX: Steam Edition - Treasure Hunt Add-On,2016,16.99,343961
"['Adventure', 'Casual', 'Indie', 'RPG']",A Princess' Tale,2016,3.99,461380
"['Design &amp; Illustration', 'Photo Editing']",FireAlpaca SE,2016,39.99,458750
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Survive in Space,2016,4.99,467950
"['Adventure', 'Indie', 'RPG']",Detective Hunt - Crownston City PD,2016,4.99,464240
"['Action', 'Indie']",METAGAL,2016,3.99,467850
['Indie'],Panda Maypul,2016,1.99,470691
"['Action', 'Indie']",PixBit,2016,1.99,466790
"['Action', 'Casual', 'Indie']",Genesis of Drones,2016,0.99,364880
"['Action', 'Indie', 'Strategy']",Soulcaster: Part I & II,2011,4.99,460970
"['Casual', 'Indie']",Grandpa's Table,2016,4.99,471570
"['Casual', 'Indie', 'Simulation']",Bridge Constructor Trains - Expansion Pack,2016,2.99,463810
['Simulation'],Simutrans,2016,,434520
"['Action', 'Adventure']",LEGO® MARVEL's Avengers DLC - Spider-Man Character Pack,2016,Free To Play,449394
"['Adventure', 'Casual']",Off the Record: The Linden Shades Collector's Edition,2016,9.99,466020
"['Adventure', 'Indie', 'Strategy']",The Mahjong Huntress,2016,4.99,474910
"['Free to Play', 'Massively Multiplayer', 'Strategy']",Age of Cavemen,2016,Free to Play,454600
"['Indie', 'Simulation']",The Dolls: Reborn,2016,4.99,473670
"['Casual', 'Simulation']",Rocksmith® 2014 – Chevelle - “The Red”,2016,2.99,436627
"['Casual', 'Simulation']",Rocksmith® 2014 – Chevelle - “Vitamin R (Leading Us Along)”,2016,2.99,436629
"['Casual', 'Simulation']",Rocksmith® 2014 – Chevelle - “Hats Off to the Bull”,2016,2.99,436628
"['Casual', 'Simulation']",Rocksmith® 2014 – Chevelle Song Pack,2016,7.99,436630
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Warriors' Wrath,2016,2.99,466420
['Strategy'],Panzer Corps: U.S. Corps '43,2016,4.99,452981
['Strategy'],Panzer Corps: U.S. Corps '44-'45,2016,4.99,452982
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",OmniBus,2016,9.99,415740
"['Action', 'Indie', 'Early Access']",Gamma Bros 1.5,2016,4.99,436470
"['Action', 'Adventure']",Ghrian,2016,4.99,472740
"['Simulation', 'Strategy']",Power & Revolution,2016,49.99,467520
"['Action', 'Indie', 'RPG']",Sunken,2015,9.99,405960
"['Adventure', 'Casual', 'Indie']",A Long Way Home,2016,1.99,461030
"['Casual', 'Indie']",Forgotten Tales: Day of the Dead,2016,9.99,453770
"['Action', 'Adventure', 'Indie', 'RPG']",Vairon's Wrath,2016,12.99,453320
"['Action', 'Indie']",Hyper Bounce Blast,2016,4.99,407940
['Indie'],Until I Have You OST,2016,Free,473660
"['Adventure', 'Indie', 'Strategy']",The Incredible Baron,2016,4.99,441510
"['Indie', 'RPG', 'Strategy']",WizardCraft,2016,7.99,451900
"['Adventure', 'Indie']",BUDDY,2016,9.99,478210
"['Action', 'Adventure']",Call of Duty®: Black Ops III - C.O.D.E. Valor Calling Cards,2016,3.99,470190
"['Indie', 'Strategy']",War for the Overworld - Heart of Gold Expansion,2016,7.99,363990
"['Adventure', 'Casual', 'Indie']",ZeGame,2016,4.99,437520
"['Casual', 'Indie']",Idling to Rule the Gods,2016,Free To Play,466170
['Simulation'],DCS: SA342M Gazelle,2016,49.99,411910
"['Free to Play', 'Indie', 'Strategy']",Istrolid - Paint Job,2016,9.99,472490
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",The HinterLands,2016,2.99,454260
"['Action', 'Adventure', 'Indie', 'RPG']",Diib's Dilemma,1999,1.99,473840
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",Robot,2016,14.99,465410
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",ParaKrieger,2016,18.99,465570
"['Indie', 'Simulation', 'Strategy']",Kingdom Wars 2 - Soundtrack,2016,3.99,476470
"['Casual', 'Indie', 'Strategy']",KNIGHTS,2016,0.99,476240
"['Indie', 'RPG', 'Simulation', 'Strategy']",Planar Conquest,2016,19.99,449300
"['Casual', 'Indie']","Resette's Prescription ~Book of memory, Swaying scale~",2016,12.99,463460
"['Adventure', 'Indie']",Demetrios - Original Soundtrack,2016,1.99,481490
"['Casual', 'Simulation']",Rocksmith® 2014 – Everclear - “Santa Monica”,2016,2.99,436631
"['Action', 'Racing']",TRON RUN/r Outlands Pack,2016,6.99,429462
"['Casual', 'Simulation']","Rocksmith® 2014 – Filter - “Hey Man, Nice Shot”",2016,2.99,436632
"['Casual', 'Simulation']",Rocksmith® 2014 – 90s Mix Song Pack,2016,7.99,436634
"['Indie', 'RPG', 'Strategy']",Solitairica,2016,9.99,463980
"['Free to Play', 'Indie']",The Way of Life Free Edition,2016,Free,310370
"['Adventure', 'Indie', 'RPG', 'Strategy']",Renowned Explorers: More To Explore,2016,7.49,460390
"['Adventure', 'Indie']",Glitchspace Original Soundtrack,2016,4.99,483300
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Beyond Flesh and Blood,2016,14.99,391550
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Spanish Paint Jobs Pack,2016,0.99,461241
"['Adventure', 'Free to Play', 'Indie']",The NADI Project,2016,Free to Play,474010
"['Casual', 'Simulation']",Rocksmith® 2014 – Reel Big Fish - “Beer”,2016,2.99,436633
"['Animation &amp; Modeling', 'Video Production']",FaceRig support for Leap Motion™ Controller,2016,Free,420825
"['Animation &amp; Modeling', 'Video Production']",FaceRig support for Intel® RealSense™,2016,Free,420824
['Indie'],Magma Tsunami,2016,0.99,477290
"['Casual', 'Indie', 'Simulation']",Runeous - PDF Artbook,2016,1.99,487050
"['Indie', 'Simulation', 'Strategy']",Music Wars Empire,2016,14.99,479100
['Simulation'],Summer Sale,2016,0.99,485890
"['Adventure', 'Indie', 'Simulation']",Investigator,2016,1.99,482300
"['Action', 'Indie']",Timore Inferno,2016,4.99,486360
"['Adventure', 'Casual', 'Indie']",Projector Face,2016,4.99,431850
['Simulation'],FSX: Steam Edition - Fairchild PT-26 Cornell Add-On,2016,19.99,457080
['Action'],Golden Saki Pigtails,2016,0.99,467031
"['Indie', 'Simulation', 'Strategy']",Turmoil,2016,9.99,361280
"['Action', 'Indie']",Brigador Deluxe DLC Upgrade,2016,9.99,468280
"['Indie', 'Strategy']",Medieval Battlefields - Black Edition,2016,9.99,459040
"['Indie', 'Strategy']",Galactic Civilizations III - Builders Kit DLC,2016,Free to Play,455460
"['Indie', 'Strategy']",The Battle for Sector 219,2016,6.99,455200
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Legend of Numbers,2016,Free To Play,485760
"['Action', 'Adventure']",Call of Duty®: Black Ops III - The Giant Zombies Map,2016,5.99,366849
['Action'],Japanese Iris,2016,0.99,464511
['Action'],Golden Wavy Long 'Do,2016,0.99,467030
['Action'],Jet Spanglette (Black) & Jet Spanglette (Red),2016,2.99,464522
['Action'],Red Swan,2016,0.99,464513
['Action'],Strawberry Banana Surprise (X),2016,1.99,482221
['Action'],Strawberry Banana Surprise (Y),2016,1.99,482222
"['Action', 'Adventure', 'RPG']",Anima Gate of Memories,2016,19.99,380750
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Home Behind,2016,5.99,467960
"['Indie', 'RPG', 'Strategy']",A Healer Only Lives Twice,2016,4.99,453300
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Planet Centauri,2016,14.99,385380
"['Adventure', 'Casual', 'Indie']",Rescue Lucy,2016,2.99,476880
"['Adventure', 'Casual', 'Indie']",Impossible Quest,2016,1.99,485860
"['Education', 'Software Training']",The Highway Code UK Edition - Driving Test Success,2016,3.99,478300
"['Education', 'Software Training']",Teaching You Road Signs - Driving Test Success,2016,6.99,478301
['Indie'],So Much Blood,2016,2.99,476450
"['Adventure', 'Casual']",Otherworld: Spring of Shadows Collector's Edition,2016,9.99,466030
"['Action', 'Adventure']",Just Cause™ 3 DLC: Kousavá Rifle,2016,2.49,442050
"['Indie', 'Simulation', 'Strategy']",8-Bit Armies - Guardians Campaign,2016,3.99,482420
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Zombicide,2016,9.99,468726
"['Casual', 'Indie']",Sudoku Quest,2016,5.99,436280
"['Adventure', 'Casual', 'Indie', 'Simulation']",Mystic Destinies: Serendipity of Aeons - Tatsuya Epilogue,2016,1.99,483790
"['Action', 'Adventure', 'Casual', 'Indie']",POPixel,2016,0.99,485560
"['Casual', 'Indie']",Fantasy Mosaics 14: Fourth Color,2016,9.99,487020
['Indie'],35MM - Soundtracks,2016,Free,486210
"['Casual', 'Indie']",Akin,2016,2.99,487370
"['Action', 'Adventure', 'Indie']",Ghost 1.0 - Soundtrack,2016,3.99,488750
"['Action', 'Adventure', 'Indie']",Ghost 1.0,2016,12.99,463270
"['Casual', 'Simulation']",Rocksmith® 2014 – Good Charlotte - “The River”,2016,2.99,436637
"['Casual', 'Simulation']",Rocksmith® 2014 – Good Charlotte - “Girls & Boys”,2016,2.99,436638
"['Casual', 'Simulation']",Rocksmith® 2014 – Good Charlotte - “I Just Wanna Live”,2016,2.99,436639
"['Action', 'Casual', 'Indie']",Death Goat,2016,2.99,340770
"['Action', 'Adventure', 'Casual', 'Indie']",Yellow: The Yellow Artifact,2016,0.99,486820
"['Action', 'Indie']",GentleMoon 2,2016,2.99,488890
['Simulation'],TS Marketplace: Torpedopfannenwagen Pack,2016,4.99,295193
['Simulation'],TS Marketplace: BR Blue-Grey Coaches Pack 01,2016,4.99,295197
"['Free to Play', 'Massively Multiplayer', 'RPG']",UFO Online: Invasion,2016,Free to Play,442810
"['Free to Play', 'Massively Multiplayer', 'RPG']",UFO Online: Invasion - Adrenaline Kit,2016,1.99,486560
"['Free to Play', 'Massively Multiplayer', 'RPG']",UFO Online: Invasion - Mod Kit,2016,9.99,486530
"['Action', 'Adventure']",Z.I.O.N. - Soundtracks,2016,1.99,487610
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']",Swanky Paint,2016,9.99,432030
"['Action', 'Indie']",Broken Bots,2016,6.99,366620
"['Casual', 'Indie']",Space Radiance,2016,1.99,487420
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands: The Great Northwest Trail Guide,2016,7.99,489010
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Grim Prairie Tales,2016,9.99,488930
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Don't Drink the Water,2016,4.99,489300
"['Indie', 'RPG']",Celestian Tales: Old North - Alternate Costume Pack,2016,1.99,462611
"['Free to Play', 'Massively Multiplayer', 'Simulation']",War Thunder - Panzer Pack,2016,9.99,477821
"['Simulation', 'Strategy']",Cities: Skylines - Match Day,2016,Free,456200
['Adventure'],Tick's Tales,2016,7.99,411610
"['Simulation', 'Strategy']",Thirty Years' War,2015,29.99,477750
"['Action', 'Casual', 'Indie', 'Simulation']",Doodle Kingdom,2016,4.99,431640
['Simulation'],I Get This Call Every Day,2012,2.0,291090
"['Action', 'Indie', 'Early Access']",Deathwave,2016,4.99,463870
"['Action', 'Adventure', 'Casual', 'Indie']",Dyna Bomb - Soundtrack OST,2016,1.99,485090
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: The Flood,2016,14.99,489450
['Action'],Shmups Skill Test シューティング技能検定,2016,4.99,430290
"['Action', 'Indie']",RefRain - prism memories - Chronicle Visual Book,2016,9.99,485010
"['Action', 'Adventure', 'Indie']",EeOneGuy Adventure,2016,0.99,473710
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Warriors' Wrath - Evil Challenge,2016,Free,488700
"['Casual', 'Indie', 'Strategy']",Pick a Hero,2016,0.99,485620
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Egyptian Memories,2016,4.99,462213
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Time Fantasy: Monsters,2016,7.99,462081
"['Action', 'Adventure']",Just Cause™ 3 DLC: Mech Land Assault,2016,11.99,400490
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Skyforge Battlepack,2016,4.99,462210
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Fantasy Historica,2016,4.99,462211
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Futuristic Characters Pack,2016,9.99,462084
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - PVG Sci Fi Tiles,2016,9.99,462083
"['Action', 'Adventure']",Sherlock Holmes: The Devil's Daughter,2016,49.99,350640
['Racing'],Trials of the Blood Dragon,2016,14.99,435480
"['Adventure', 'Casual']",Shiver: Vanishing Hitchhiker Collector's Edition,2016,9.99,466060
"['Action', 'Indie']",Battle Forever,2016,1.99,489700
"['Action', 'Casual', 'Indie']",Crazy Otto,2016,3.99,484890
"['Casual', 'Indie']",Gun Done,2016,0.99,488280
"['Adventure', 'Indie', 'RPG']",DashBored,2016,4.99,490860
"['Action', 'Indie', 'Early Access']",Bullet Force,2016,,450240
"['Action', 'Indie']",Otem's Defiance OST,2016,2.99,488620
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Alba 4K skin,2016,4.99,488640
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Onyx 4K skin,2016,4.99,404060
"['Action', 'Indie']",GAIN,2016,4.99,458450
"['Action', 'Casual']",GemBreak,2016,4.0,491160
"['Indie', 'Strategy']",Forbidden planet OST,2016,0.99,491300
"['Indie', 'Simulation']",OESE,2016,4.99,485600
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",CrazyCars3D,2016,2.99,454180
"['Action', 'Casual', 'Indie']",Hover 2030,2016,1.99,488580
"['Casual', 'Simulation']",Rocksmith® 2014 – Eagle-Eye Cherry - “Save Tonight”,2016,2.99,436641
"['Casual', 'Indie', 'Simulation', 'Strategy']",Megapolis,2010,3.99,485080
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Robocraft - High Flyers Bundle,2016,34.99,490330
"['Indie', 'Strategy']",Galactic Civilizations III - Rise of the Terrans DLC,2016,3.99,484860
"['Casual', 'Strategy']",Spa Mania,2016,6.99,466070
"['Action', 'Adventure', 'Indie']",BLACKHOLE: Challenge Vault,2016,Free To Play,487520
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Vilmonic,2016,9.99,458330
"['Action', 'Free to Play', 'Indie']",SWARMRIDERS,2016,0.99,490230
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Nemezis (Savage Worlds),2016,19.99,491840
['Simulation'],FSX: Steam Edition - Grumman E-2C Hawkeye Add-On,2016,24.99,457087
['Simulation'],FSX: Steam Edition - Sønderborg Airport Add-On,2016,12.99,457088
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Blackbelt Table,2016,1.99,478034
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Weird Wars Rome (Savage Worlds),2016,19.99,491680
['Action'],Rider Belt,2016,0.99,467037
['Action'],Ponytail Wig & Blonde Ponytail Wig,2016,0.99,467035
['Action'],Straight Pigtails & Golden Straight Pigtails,2016,1.99,467039
['Action'],Rider Scarf,2016,0.99,467036
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Bronze Membership,2016,9.99,486190
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Cine Star Table,2016,1.99,485143
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Devil Riders Table,2016,1.99,478031
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Circus Table,2016,1.99,478056
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Earth Wind Fire Table,2016,1.99,478041
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Combat Table,2016,1.99,478057
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Clown Table,2016,1.99,478042
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Fire Mountain Table,2016,1.99,478045
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Farfalla Table,2016,1.99,478033
"['Casual', 'Simulation', 'Sports']",Zaccaria Pinball - Locomotion Table,2016,1.99,478030
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Hot Wheels Table,2016,1.99,478036
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star God Table,2016,1.99,478039
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Soccer Kings Table,2016,1.99,478037
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star's Phoenix Table,2016,1.99,478053
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Supersonic Table,2016,1.99,485142
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Universe Table,2016,1.99,485141
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Strike Table,2016,1.99,478054
"['Action', 'Adventure', 'Indie', 'RPG']",The book of commands : Lost Symbol,2016,9.99,488500
"['Action', 'Adventure', 'Indie']",NO THING - Soundtrack,2016,0.99,459490
['Simulation'],Train Simulator: DB BR 440 ‘Coradia Continental’ Loco Add-On,2016,19.99,376956
"['Adventure', 'Casual', 'Free to Play']",Twisted Worlds,2016,Free To Play,464800
['Casual'],Mahjong Destiny,2016,2.99,491580
"['Casual', 'Indie', 'Strategy']",12 Labours of Hercules V: Kids of Hellas (Platinum Edition),2016,2.99,491330
"['Adventure', 'Indie']",Cursed,2016,4.99,431260
"['Indie', 'Strategy']",MAZE LORD,2016,4.99,450190
"['Adventure', 'Casual', 'Indie']",Hide and Secret Treasure of the Ages,2007,2.99,489470
